gene	score
NPS	2.7352396970109576e-07
JPT2	2.7344975340691596e-07
NSMCE3	2.732571345191062e-07
RAPGEF6	2.73245123735362e-07
MAGED4B	2.731828103491428e-07
SHANK1	2.7312537370956247e-07
CSNK1G2	2.729920917285575e-07
TCEAL1	2.7298897220745334e-07
CST6	2.729394706561511e-07
RBL1	2.7286070102456064e-07
ASB17	2.725489661231305e-07
ARPC5L	2.7250504197117045e-07
CMYA5	2.724909904440831e-07
UBXN2A	2.7232353891454525e-07
ZRANB2	2.7214025865905716e-07
AFG1L	2.7206957140090546e-07
ZG16	2.7197414507647084e-07
STX19	2.7194597704642674e-07
CYP3A7-CYP3A51P	2.71826209438202e-07
ARFIP2	2.717729641566798e-07
KAT14	2.7173515020321523e-07
RBM38	2.716383947198699e-07
SGO2	2.7159672216145315e-07
ZIC2	2.715900886525884e-07
RCC1L	2.715815858978385e-07
LYPLA2	2.715201877217944e-07
SORBS2	2.714041078707018e-07
KLHDC2	2.713786824602258e-07
COQ5	2.712777239714509e-07
NOS1AP	2.712098393994205e-07
LPAR2	2.7106707731911055e-07
CNTNAP1	2.7102893156177443e-07
KLHDC9	2.7091936087301807e-07
TRMT2B	2.708098311900773e-07
GORAB	2.706193948768555e-07
METTL13	2.706146246559304e-07
PEX16	2.7057966110664565e-07
NPY1R	2.7027315049518085e-07
VAMP4	2.7023251359427547e-07
SIGLEC15	2.702267053516526e-07
DCT	2.700633082013477e-07
DOCK5	2.6976113000130276e-07
EIPR1	2.6962800035537173e-07
AKAP11	2.696178428101862e-07
RNF38	2.6955767950642685e-07
ABCA7	2.695399275041656e-07
ZIC3	2.695052551737482e-07
AP4B1	2.6918744391668704e-07
FAM8A1	2.6899478692452717e-07
CSTF2T	2.6884943989728726e-07
DDR1	2.687605753057482e-07
SYT9	2.68757214334062e-07
C15orf48	2.6873212413480643e-07
STK11IP	2.684905001436339e-07
CLIC5	2.683742401197087e-07
PTH1R	2.6836056550929877e-07
KCNE1	2.683550683587332e-07
OXR1	2.6801062909742163e-07
PPP4R2	2.6788785133635725e-07
LMCD1	2.6782552286542663e-07
IFI44	2.67751946262991e-07
SPRY1	2.6773675578430986e-07
SUPT20H	2.676352535845017e-07
TRPS1	2.6756721654176954e-07
MIXL1	2.673990976531816e-07
NRGN	2.673658006310817e-07
KCNMB1	2.6724811487175154e-07
SALL2	2.6712610020817536e-07
STH	2.671245734765075e-07
TXLNA	2.671138252072371e-07
CARMIL1	2.671102385202377e-07
VSIG4	2.670580508231553e-07
SULT1C3	2.6705803930007295e-07
TRIM71	2.669764787435559e-07
CFAP210	2.667802423658875e-07
A2ML1	2.667799838273496e-07
ATG16L2	2.6676808262030915e-07
SPATA7	2.667251908720308e-07
COX8C	2.666963779530189e-07
MLLT10	2.666283512022839e-07
RNF113A	2.663803423583662e-07
ARX	2.663712402839313e-07
CRTC3	2.662098243135598e-07
MCM3AP	2.660704680361372e-07
CFAP53	2.6606860104506957e-07
KRT76	2.659276254766974e-07
NCALD	2.657283263177657e-07
MYLIP	2.657172998157073e-07
BTNL3	2.6564437699282413e-07
ESPNL	2.6550103846328906e-07
PIERCE1	2.6545913685931385e-07
CD164	2.654182500627339e-07
CHRNA10	2.651919762871925e-07
MGAT4A	2.6511775617212514e-07
DHX40	2.6508341867024584e-07
REG4	2.6502906765658435e-07
TASP1	2.648594936161671e-07
TRIM56	2.648148655673766e-07
ARHGAP11A	2.644141190241249e-07
MCMBP	2.643650808675597e-07
TENT4B	2.6432550747846905e-07
PALS2	2.642481946626229e-07
NTNG1	2.64135537332698e-07
ATXN7L3	2.641098745958649e-07
PRIMPOL	2.6407438635862553e-07
RYK	2.6401602811193333e-07
PHF23	2.6397899261728125e-07
SPART	2.639740844276433e-07
SMIM10L1	2.6394960814822466e-07
RBM7	2.63933552182888e-07
HENMT1	2.6388927992024565e-07
TCEANC	2.637876691586218e-07
PILRA	2.637439402075989e-07
KLHL25	2.6363850867567806e-07
RIC8A	2.635953317634808e-07
SLC25A22	2.6342800862613866e-07
TGIF1	2.634119560789375e-07
ECM2	2.6336831622729456e-07
HCFC2	2.6326540829614217e-07
GINM1	2.632468403532315e-07
HOXA7	2.6322341721009017e-07
SAMD3	2.631899089604943e-07
SPACA9	2.631738103997406e-07
ASIP	2.630304549724109e-07
ANO3	2.630155357787972e-07
PRSS8	2.6297758302118113e-07
NFRKB	2.6288032775870446e-07
ATG2A	2.6285575559095135e-07
EMC1	2.6284696331938065e-07
LPAR5	2.6272787425563496e-07
CARD8	2.62684813892301e-07
TNFSF15	2.626251333128333e-07
CNTNAP4	2.62523845417841e-07
FAR2	2.6250958053731477e-07
ZNF567	2.624721619002023e-07
RNF112	2.6238980663492546e-07
NCOA7	2.620526623177776e-07
USP34	2.6181647076777777e-07
ZNFX1	2.6181397922048767e-07
PLAC9	2.6165069274569883e-07
TRAPPC3L	2.615436150845347e-07
RANBP3	2.614715766216797e-07
REM1	2.6142867029745253e-07
IFNK	2.6130383240360836e-07
TSSK4	2.61285236864172e-07
USP36	2.612422759899986e-07
ITGAD	2.6118154728983187e-07
CLN6	2.611298104312908e-07
XG	2.611223682691077e-07
RALGAPB	2.6110140208888095e-07
ZNF862	2.6104581349732325e-07
SPEN	2.6097407701951776e-07
CCM2	2.6093034910993677e-07
GLB1L	2.608797644855226e-07
NPTXR	2.6056300261250857e-07
CHD6	2.6034868140176107e-07
RIN3	2.6030199022707385e-07
CEACAM7	2.6022087896183714e-07
CFAP77	2.6021114357099416e-07
ARPIN	2.6002869904510845e-07
CYP4F2	2.59938238653627e-07
STK38L	2.599269916506357e-07
INO80B	2.5992248851080553e-07
ZNF143	2.5987476642338803e-07
PRKD2	2.598586352787705e-07
KHDRBS3	2.5978573201509805e-07
CRCP	2.5974844158317794e-07
FAM169A	2.597192434850517e-07
RPA4	2.596553554862822e-07
GARIN5A	2.596260312540383e-07
PPFIA2	2.5959109042844863e-07
ZNF215	2.595746157920529e-07
EMC3	2.5948314866168147e-07
SFMBT1	2.5922384598779943e-07
CFHR4	2.589451641005555e-07
TWSG1	2.5890428318321703e-07
CLCNKB	2.5887914889924986e-07
VPS54	2.586768445870704e-07
GDF6	2.582212959924116e-07
NMBR	2.5820657116062226e-07
KLHL11	2.5814971260327924e-07
EPGN	2.5798415205631876e-07
ZFPM2	2.579716760306004e-07
TMEM97	2.5792747949672944e-07
FOXK1	2.5767104752784175e-07
LAX1	2.57662225265408e-07
GREM1	2.575782871369584e-07
NMUR1	2.574930649749847e-07
VPS8	2.5747322695408043e-07
FCER2	2.574187864798641e-07
DNAH5	2.5720503688693006e-07
IFI27	2.5718418992953706e-07
TMSB4Y	2.5713436658882706e-07
CTF1	2.5709851121368555e-07
CLIP2	2.569507115060499e-07
GTF3C4	2.5681130027386247e-07
ZBTB17	2.56784819857993e-07
GGA3	2.565593379713047e-07
GABBR2	2.564985899584123e-07
ACTRT2	2.564769333198697e-07
HOXA13	2.5645490793859346e-07
TMLHE	2.56418351995665e-07
IZUMO1R	2.5634142548531866e-07
ARHGAP22	2.562558186963078e-07
FAM163B	2.561005364070013e-07
HTN1	2.5604976837598e-07
LANCL2	2.5604729307818823e-07
TTC9C	2.5601662644618723e-07
CFAP144	2.5584329682923995e-07
NMUR2	2.5575111908947286e-07
PILRB	2.55705935257822e-07
MRFAP1	2.5557649437978136e-07
APLF	2.55532018174227e-07
NPTX1	2.55339229097597e-07
LY6E	2.552504095990956e-07
TBC1D25	2.5522640454893243e-07
CEP76	2.552240123391349e-07
SHKBP1	2.551498488099289e-07
CPEB2	2.551396803430605e-07
ADGRG6	2.5511706136273e-07
PSTK	2.550972769352143e-07
GAREM2	2.550823896449721e-07
FIGN	2.5496176610802847e-07
APEX2	2.548524376107241e-07
LITAF	2.548181022226611e-07
SUPT7L	2.5480379209390734e-07
SEC23IP	2.547718674997798e-07
API5	2.547484408068678e-07
USP50	2.546920067762267e-07
TBX19	2.546689222329814e-07
TCEAL6	2.546669082149645e-07
TNIP2	2.546632867552421e-07
TBC1D22B	2.545826357467129e-07
SLC9A5	2.5452518523882316e-07
SIX3	2.5450902535963857e-07
GEMIN6	2.543820111658667e-07
PRSS36	2.543538310027277e-07
DOK1	2.5430825355758985e-07
SLC12A7	2.542999066324648e-07
CKAP2L	2.542926197425398e-07
HDDC2	2.5426491216563987e-07
CAGE1	2.5420458119564135e-07
TMEM26	2.541624651271791e-07
MRAS	2.541189711055401e-07
FCHO1	2.5400988100780967e-07
HNRNPCL1	2.539852863244671e-07
SLC9A4	2.539047877311193e-07
OSBPL5	2.5385440268552054e-07
ARSH	2.5384731318732436e-07
BPHL	2.537569460153941e-07
RASGRP4	2.536959315882564e-07
FAM187B	2.5346256508994e-07
CCKBR	2.534477904390405e-07
EMC10	2.5344646857949096e-07
SRRM4	2.534082339252068e-07
TNFRSF10C	2.5326485180187794e-07
PARD6G	2.5320273732873586e-07
CEP131	2.5301748137777266e-07
CFAP90	2.530018785668807e-07
VCX	2.5294722798248156e-07
FAM168A	2.529048648235441e-07
POP1	2.52882856097444e-07
ATF7IP	2.528774304059666e-07
TSEN2	2.528747915897317e-07
ADRA1A	2.527709621945307e-07
HAPLN1	2.5275923480903115e-07
DPEP1	2.5251252546263106e-07
SIKE1	2.524089115115678e-07
LRRC15	2.523891554317696e-07
KCNE2	2.5238455337193697e-07
KCNIP4	2.5236236543611966e-07
NIBAN2	2.523545686161518e-07
LRP12	2.5233638164941513e-07
STK32A	2.5227746390186275e-07
IL13RA1	2.520255368389054e-07
GPCPD1	2.5200529195325803e-07
CACNA2D2	2.51915123948277e-07
CST9L	2.519060774225449e-07
NEBL	2.518826015101802e-07
KMT5B	2.5187069203016826e-07
IPO11	2.517601840893975e-07
FAM32A	2.517100942800281e-07
PCIF1	2.517051527491451e-07
CFAP68	2.5145417066941017e-07
PHF11	2.513420688079253e-07
PPP2R3B	2.5112181505533376e-07
KLHDC1	2.5098968209586005e-07
GABRE	2.509318630905718e-07
SIPA1L3	2.508782646258497e-07
SPINK4	2.5084446550429354e-07
NLRP6	2.508165780816123e-07
IFITM2	2.5080990881572046e-07
ARL6IP5	2.507761785428943e-07
TEAD2	2.507634867334166e-07
RPAP1	2.5072721731692414e-07
PIERCE2	2.5047235415135654e-07
FCHO2	2.5041905442492636e-07
CACNB4	2.503531896380964e-07
RP2	2.503276790874026e-07
CIMIP2B	2.5032317510602503e-07
ARHGEF38	2.502941194165951e-07
TEX13A	2.502318649315268e-07
LSP1	2.502187625103827e-07
PITX3	2.501965153716983e-07
PLXNB3	2.500672767250575e-07
FADS3	2.4994748630284024e-07
SEPTIN4	2.499287957616978e-07
RAD54B	2.4981257349056083e-07
KDM4D	2.4966128906982436e-07
CRYGB	2.4965847122808224e-07
PANK2	2.494714645679659e-07
TRMT13	2.494512276022446e-07
POLK	2.4931610001328926e-07
FBXL2	2.4912215088183606e-07
MPHOSPH8	2.490177646258271e-07
EZH1	2.4871580548670656e-07
SS18	2.485234082729789e-07
ARC	2.4840968045126786e-07
PABPC5	2.483440954091259e-07
CIMIP2C	2.4830248297267395e-07
HOOK2	2.4814845551878604e-07
SMTNL2	2.480543031208083e-07
OTUD1	2.479813058797916e-07
NAV1	2.4793452196594675e-07
RNASET2	2.4792004167172016e-07
KCNJ6	2.4784152286382685e-07
ANKRD30A	2.4783199801723173e-07
FOXF1	2.478137593280948e-07
KIAA2013	2.4774962630052697e-07
FUT11	2.476983759228434e-07
CYP39A1	2.475618651102715e-07
ANKRD50	2.4728258260650595e-07
STARD8	2.472186099966111e-07
FRAS1	2.471698894007752e-07
XCL2	2.470917076770675e-07
EHD3	2.470673327975364e-07
SCRN2	2.4696382065758034e-07
RAB6D	2.4690970715809534e-07
HOXB5	2.4687919479148404e-07
PATJ	2.468448189939706e-07
RNF181	2.4672506532007187e-07
SLC24A2	2.466946470193598e-07
PROK1	2.466246101488974e-07
ARL6IP4	2.466031910443937e-07
DNAJC30	2.4660065139407824e-07
SEC22A	2.4658370203399663e-07
HEATR3	2.4656795386817214e-07
UQCC5	2.4637656152195126e-07
SPTBN5	2.4636222286439834e-07
EMC7	2.462367306647839e-07
ATF7	2.462088996278827e-07
PRXL2B	2.4617506922963916e-07
TPRA1	2.4615877733850204e-07
GRM2	2.4605514434777053e-07
TTPA	2.4603809291301397e-07
MZF1	2.4601025729149e-07
AEN	2.45824867112745e-07
LRRC46	2.457240726809112e-07
RENBP	2.45701562782409e-07
ERG28	2.455929916779763e-07
TSNAX	2.455633050073103e-07
PHF14	2.455424396202947e-07
ANKS6	2.4545343281364627e-07
PLXND1	2.4539291942323325e-07
LRG1	2.4537574331726123e-07
DKKL1	2.45276197188638e-07
LINGO1	2.4519500685611625e-07
CEP43	2.4519342607598624e-07
OTOG	2.451842515296458e-07
ANKRD62	2.4511641652008314e-07
TCFL5	2.451147016999165e-07
N4BP2L2	2.449290852710077e-07
CLDN19	2.44902879440234e-07
KCNN3	2.4486909472836463e-07
C11orf58	2.4474629414687723e-07
CSTL1	2.447443364549181e-07
ARHGEF33	2.4467648962393984e-07
KRT4	2.446590576415863e-07
SLC9A9	2.446159783907899e-07
CYP4V2	2.4460766396086646e-07
GPATCH4	2.445533478856489e-07
STEAP4	2.445098501767994e-07
PRRX1	2.444891895801717e-07
DUS2	2.443376241337085e-07
SH2D2A	2.44195331776823e-07
SEPTIN11	2.441105961046397e-07
OTOA	2.439901374925171e-07
NIPA1	2.4398041088830923e-07
GAS2L1	2.4381089273110894e-07
CLASRP	2.4375660718636655e-07
BRS3	2.436752049295308e-07
DPP9	2.436222472870661e-07
HERC6	2.4360789997326537e-07
SEC22C	2.435944708770577e-07
DNAJC17	2.4356039447635094e-07
APPBP2	2.435404882924776e-07
HSF2	2.4350982981364296e-07
CLEC3A	2.4348171153976054e-07
SEC14L1	2.434613959961441e-07
B3GAT3	2.434305033799912e-07
GHRHR	2.4340572893738817e-07
NAT8	2.432578593238186e-07
AADACL3	2.4316782034421704e-07
SNUPN	2.4315622335346306e-07
PAM	2.4307197188423624e-07
CUZD1	2.4296396132147666e-07
RAX2	2.428380771967776e-07
MAGEB17	2.425872974489787e-07
KCNJ15	2.425098030738685e-07
TRIM23	2.424828270596356e-07
SYTL1	2.4246188074374586e-07
HSD17B6	2.4238736840589424e-07
DBR1	2.423267888602565e-07
PRDM2	2.4226646986641996e-07
SIDT2	2.4211540021721937e-07
TRIM62	2.4210724849663756e-07
RSPO2	2.4204037118934996e-07
POLD3	2.4202521988628877e-07
U2AF1L4	2.4196030125694116e-07
CCL3L3	2.4181837026533984e-07
SIX6	2.416217699731144e-07
INTS10	2.415698225595786e-07
LRRC57	2.415528759112117e-07
NRG4	2.414973568826246e-07
AVEN	2.414150628261761e-07
L3HYPDH	2.414000524880984e-07
CEACAM3	2.4127669150121477e-07
SCUBE2	2.412696369083252e-07
TMPRSS4	2.412383810612975e-07
ARSI	2.4121317481559087e-07
SSH2	2.4089788615766735e-07
EXT1	2.408760939872517e-07
CHERP	2.407379698208587e-07
USP45	2.406022648013331e-07
CNPY2	2.4052920108783574e-07
BTBD6	2.404915432034637e-07
DMP1	2.404540649801111e-07
MIS12	2.4042616397504556e-07
ALOX12B	2.4042220633740566e-07
TMEM219	2.4023608314383156e-07
NCS1	2.402313474716735e-07
H1-10	2.402133894272737e-07
PEDS1	2.401315655278849e-07
RMDN1	2.400813664167274e-07
AADACL4	2.4002081383121613e-07
DHRS13	2.399112660290993e-07
JDP2	2.3978950234500186e-07
PAN3	2.397284591619269e-07
WSB1	2.396139987490177e-07
CCL28	2.394677252103188e-07
IGDCC3	2.3941828310287133e-07
YIF1A	2.3932405903909746e-07
PABPC1L2A	2.392972809455037e-07
ARHGAP26	2.392726910063243e-07
NENF	2.3925748924729295e-07
ANO9	2.391666336589382e-07
ENDOU	2.391000076096997e-07
DEDD	2.3894636855440584e-07
KRT3	2.3893291231503904e-07
CRYBB3	2.389205896181392e-07
TMEM272	2.388827225420831e-07
AKAP5	2.388468745973831e-07
SLC44A2	2.384715224630654e-07
KCNIP1	2.384483469776671e-07
TRAPPC2B	2.3842836613996505e-07
DSG4	2.3837709367585766e-07
GRAMD4	2.3828567467895162e-07
ANKRD18B	2.3825655857576466e-07
ARMC2	2.3822963504091549e-07
ORMDL3	2.382217768147693e-07
CCR4	2.381317188242585e-07
BMP15	2.3808573408360704e-07
TOB1	2.3807633458720632e-07
CLTB	2.380357001593946e-07
DENND2C	2.3781180394764565e-07
CAPN9	2.3777037059317462e-07
IL20RA	2.377563231547684e-07
RAB11FIP5	2.37690594071636e-07
TTLL1	2.3765245685110368e-07
STEAP2	2.375659354334251e-07
SDHAF4	2.374902566122662e-07
NMB	2.3736968410580575e-07
PIWIL2	2.373681493765216e-07
P2RY2	2.3688173051113252e-07
TSPAN13	2.367568292973053e-07
CCL24	2.3666943037127295e-07
COA1	2.366309935544127e-07
ELF4	2.3654182495053317e-07
IL37	2.3647841457442868e-07
SH3BP2	2.3625089622480687e-07
HACD4	2.3616624588729604e-07
TLE2	2.3589095332348288e-07
RNF145	2.358663480105663e-07
RAP2C	2.3586544793015868e-07
UNC13A	2.3580156645468673e-07
TMEM237	2.3579186167249468e-07
CACNG1	2.3560431401972004e-07
KRTDAP	2.3555603975907337e-07
SPON1	2.354757271541043e-07
USH1G	2.3545581435226078e-07
MICAL2	2.3530135578501898e-07
SOCS5	2.350795981970512e-07
RAP1GAP2	2.350691505619166e-07
HECTD1	2.3501693760096403e-07
FBXO30	2.3495775874519005e-07
CHFR	2.3492558082262191e-07
FGFBP1	2.349126888234723e-07
CDK20	2.3489975409437546e-07
DENND1B	2.348712744066548e-07
CDS1	2.3478563192875332e-07
LEFTY1	2.34666503103703e-07
NOSIP	2.3461865897515377e-07
GNB1L	2.3455884263587013e-07
POLR2J3	2.3455115549143113e-07
ZNF451	2.345026749276737e-07
MYG1	2.3447960040927824e-07
STMN3	2.344142743615996e-07
FYTTD1	2.3438943382303818e-07
KCNE5	2.3420463077421427e-07
PSRC1	2.3419657752126939e-07
STRA8	2.3413589946352428e-07
ZCCHC17	2.3407336724211766e-07
USP16	2.3405427858796947e-07
ATXN10	2.339900843182648e-07
ANKRD18A	2.33932104814261e-07
C1GALT1C1	2.3391391898908525e-07
SEC14L6	2.338590452632515e-07
CMC1	2.3353196198316186e-07
MON1A	2.3348124968548672e-07
NFIA	2.3346469144618673e-07
DKK3	2.3343744389328213e-07
PPIP5K1	2.3339745785026954e-07
GLRA2	2.3336481116462144e-07
ACVR1C	2.3330871675173691e-07
TRPM4	2.332430335791053e-07
ZMYM1	2.331909237175233e-07
FOXA3	2.3307315337456195e-07
PADI1	2.3304313979246497e-07
CLEC4G	2.3301883967986504e-07
RAD21L1	2.3299895175233902e-07
TECTB	2.3298730899888078e-07
MASTL	2.329853103372828e-07
NOTUM	2.3294840966936517e-07
HEPACAM	2.3294523102683087e-07
BCAR3	2.3284810352803258e-07
PARPBP	2.328188868830508e-07
IMMP1L	2.3267643981336078e-07
NHEJ1	2.3267488374924184e-07
FAAP100	2.3252192614014964e-07
WDFY4	2.3242878671683632e-07
NCR3LG1	2.3209970442964487e-07
PIP5KL1	2.3198378106001853e-07
RASL11A	2.3182306722502479e-07
SPANXN3	2.3173893394309218e-07
MUC22	2.3159386320156134e-07
DKK2	2.3159338180117883e-07
IGSF3	2.3158565402207324e-07
NTF4	2.3153012134290694e-07
DNAAF4	2.3150107072727632e-07
TM4SF4	2.3142396698138778e-07
ECD	2.3142052738131795e-07
ATP11B	2.3141926913005202e-07
ODAD3	2.3127967280008357e-07
FAM163A	2.3121811719315525e-07
ZC3H7B	2.3116545325954682e-07
PDLIM4	2.3095632565104155e-07
NT5DC1	2.3092652395659105e-07
SYAP1	2.3083376882451176e-07
NPY2R	2.3083347984012114e-07
SPIRE1	2.3075307324714555e-07
LCE3C	2.3070564227581698e-07
POLR2J2	2.3069342210582648e-07
PPP2R3A	2.3068665516162945e-07
PINX1	2.3056302248809408e-07
KIF13B	2.3042558396999299e-07
ANKLE2	2.3042408946124155e-07
MEGF10	2.3031808140209002e-07
DENND4C	2.3031625809441775e-07
FREM2	2.3021766794951648e-07
P3H4	2.3002386871718766e-07
CDR2L	2.300216617711531e-07
CLINT1	2.3001546477214227e-07
RAB3IL1	2.2972382964987646e-07
CRIM1	2.2964515114232994e-07
PEX11G	2.2959834221946964e-07
SLC45A3	2.2956128460195159e-07
TRIM26	2.2955433761699338e-07
TPPP	2.294311456835588e-07
ODF2L	2.2941242216542134e-07
RYR3	2.292266871386822e-07
NDFIP1	2.2912750911510744e-07
CILP	2.291138423376616e-07
R3HCC1L	2.2909016060235416e-07
BRF1	2.2905800841959012e-07
PRG4	2.2895855554498235e-07
HDGFL1	2.2893254029119865e-07
HHAT	2.288731695061433e-07
PHIP	2.288473563482377e-07
RNASEH2C	2.2868008540991212e-07
BHLHE22	2.2864273397986823e-07
UBOX5	2.2859612656867322e-07
CD2BP2	2.284443980110445e-07
UTS2	2.2839032699980313e-07
MKNK1	2.2835706330523706e-07
ZBTB25	2.2827701473698748e-07
BCL7A	2.281646240711425e-07
NFKBIZ	2.2814853915808873e-07
BRMS1L	2.280477493835334e-07
CHCT1	2.2798730832355356e-07
LCE3D	2.278696817249225e-07
MARCHF7	2.2778898659512255e-07
NRG3	2.2775578265371459e-07
LCE3B	2.277184845851613e-07
RILPL2	2.2767578572166878e-07
SFXN1	2.2764352278065781e-07
KDM4E	2.275262254979729e-07
ZNF318	2.274795276061726e-07
YAE1	2.2745271921422917e-07
GEN1	2.2740966440215033e-07
ZC3H3	2.272922412989232e-07
TRAIP	2.2721068681522562e-07
CACNB1	2.2716715214917926e-07
SETDB2	2.2714758557483072e-07
SPRR2A	2.2713857296096189e-07
GDPD4	2.2713618301413132e-07
ROGDI	2.2706792410503015e-07
TMIE	2.2706107937602973e-07
GPLD1	2.2705440181844512e-07
PITPNA	2.2694239714965193e-07
ZMYND8	2.2686863281433407e-07
SERPINB6	2.268395228846299e-07
GPR17	2.2681319100355204e-07
ATL2	2.267891066877465e-07
VSX1	2.2666197006442063e-07
GAL3ST1	2.2660070857283004e-07
GDF9	2.2657989807449423e-07
TBX15	2.265218334694847e-07
COPZ2	2.2648676281471757e-07
MAPK4	2.2642642981195563e-07
VPS11	2.2630630241627474e-07
FAM209B	2.2625179357636095e-07
HSH2D	2.261733575084251e-07
SERTAD1	2.2609552516182775e-07
TAS2R19	2.2604690009771186e-07
TMEM256	2.2601533976777185e-07
NECAP1	2.2574418989110207e-07
SLC25A18	2.256894808746058e-07
PABIR2	2.256614250890925e-07
RASD2	2.255726878021985e-07
TMEM68	2.2546692782134942e-07
SPRR2D	2.2515631906876169e-07
PPP1R35	2.2469811942938276e-07
SSH3	2.2447106202945733e-07
ATP2C2	2.244520103400412e-07
ARL5B	2.2444429836605073e-07
PPM1K	2.2434105625599726e-07
TBX1	2.2421065414758687e-07
SUCNR1	2.2420966878912406e-07
PAPPA	2.2419098292716622e-07
NFIB	2.2411892651416805e-07
HACD2	2.2406418527030928e-07
SPRR4	2.239952063589594e-07
PLVAP	2.2396492213604012e-07
PLPP6	2.2394699571863982e-07
FLRT2	2.2374302121194582e-07
GPANK1	2.2373747419415696e-07
CAPNS2	2.2356002607327612e-07
SRA1	2.2352695055948288e-07
GMEB2	2.2344224569269432e-07
FBXL13	2.2343961951740562e-07
KCNU1	2.2343034230876527e-07
TOGARAM1	2.2334308207627145e-07
NUTM1	2.232248390374668e-07
CACNA2D4	2.231796815395489e-07
SIGLEC14	2.230072545585339e-07
TTC21B	2.2292367411223782e-07
TSPAN4	2.2274838647743203e-07
NAB2	2.2272311183921717e-07
CCN4	2.2269829520142228e-07
DHX57	2.2263113730786617e-07
GIPC3	2.2241536481155168e-07
CYLC1	2.2241532200944458e-07
DIO3	2.2239379828577828e-07
CSMD1	2.2239055184716848e-07
CEP78	2.223322150236224e-07
KLHL4	2.223198352905473e-07
SLC25A10	2.2228233781689886e-07
ARHGEF4	2.221894760106233e-07
ESAM	2.220806890567276e-07
YPEL3	2.2206342666497913e-07
CLEC1B	2.220338536803594e-07
SPATA13	2.2185185981244347e-07
VRTN	2.2176806751711513e-07
FNTB	2.2176023409569751e-07
RABL6	2.2172513491499674e-07
BZW1	2.2165717915825108e-07
CABP5	2.216428345741558e-07
DACH2	2.2155528849886946e-07
DEFA1B	2.2147076980397868e-07
LCE2B	2.214692633667881e-07
ZIM2	2.2144511355194747e-07
TBX2	2.2138613109940603e-07
